Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Cynthia,1.0,"This course was a great refresher

This course was a great refresher! I had forgotten a few things. The information was beneficial, however, the characters portraying the students and some of the animated video characters were a little too over the top. Again, I thought the information was excellent, and I would recommend this course to others. I appreciated the ""real-life"" videos much more than the cartoon ones. Thank you for offering this course!",US,1,2021-05-19T03:20:49Z,"Comedy Driving, Inc."
Kelly,1.0,"Great

Very informative and funny",US,1,2021-05-19T01:04:53Z,"Comedy Driving, Inc."
Georgia,1.0,"It was a fun experience and the 6 hours…

It was a fun experience and the 6 hours passed quickly. Refreshed my memory on a lot of rules.",US,1,2021-05-19T00:42:05Z,"Comedy Driving, Inc."
Veronica,1.0,Quick and easy..,US,3,2021-05-18T21:48:07Z,"Comedy Driving, Inc."
Pam,0.8,"It was good I learned a lot about…

It was good I learned a lot about driving",US,1,2021-05-18T01:51:08Z,"Comedy Driving, Inc."
Versie,1.0,"Great.....

Great.....I enjoyed the web access as well as the true stories",US,3,2021-05-17T21:14:54Z,"Comedy Driving, Inc."
Boyd,1.0,"This is a great program!

This is a great way to update or refresh your knowledge about driving.",US,1,2021-05-17T20:16:08Z,"Comedy Driving, Inc."
Nancy,1.0,"Excellent program

Excellent program! I learned a lot! Thank you!",US,1,2021-05-17T14:32:49Z,"Comedy Driving, Inc."
Janolyn,0.8,"The program was fine a little slow but…

The program was fine a little slow but ok.",US,1,2021-05-17T05:08:41Z,"Comedy Driving, Inc."
Kimberly,1.0,Great information and very informative,US,1,2021-05-17T04:57:31Z,"Comedy Driving, Inc."
Carol,1.0,"Excellent videos

Excellent videos. Some of the comedy was a little distracting. Got the point through. Would recommend it to anyone thank you",US,1,2021-05-16T18:42:56Z,"Comedy Driving, Inc."
Ricky,1.0,"Class went by fast

Class went by fast. You can log out to eat, use the restroom, or take a break. Then log back in to continue where you left off. Or you finish the next day. Cheaper than most online classes out there. Would recommend to anyone that is looking to take the class.",US,1,2021-05-16T18:13:49Z,"Comedy Driving, Inc."
David,1.0,"The comedy keeps the class interesting…

The comedy keeps the class interesting while staying true to purpose.",US,1,2021-05-16T11:04:27Z,"Comedy Driving, Inc."
Candice,1.0,"It was good class!

It was good class!! Not very funny tho!",US,1,2021-05-16T04:35:04Z,"Comedy Driving, Inc."
Monica,1.0,"I enjoyed every moment of this 6 hour…

I enjoyed every moment of this 6 hour course. Very informative and very entertaining as well. They provide many key points, topics, and also provide personal stories from citizens of Texas which I find remarkable. It’s important to keep in mind that citizens who have lost lives due to fatality of automobile accidents happen more I commonly than we think. I say definitely take the course if you need too! Highly recommended.",US,2,2021-05-16T01:35:35Z,"Comedy Driving, Inc."
brian seery SGT retired USA,1.0,"Was fun course

Was fun course. I'd recommend this course",US,4,2021-05-15T18:40:54Z,"Comedy Driving, Inc."
Ethan,1.0,This defensive driving course is awesome,US,1,2021-05-15T18:17:03Z,"Comedy Driving, Inc."
Daniel,1.0,"Straightforward

Straightforward, informative, efficient. OK on humor, but But not tha funny.",US,1,2021-05-15T02:09:26Z,"Comedy Driving, Inc."
Robert,1.0,Great course very helpful,US,1,2021-05-14T22:30:42Z,"Comedy Driving, Inc."
Don,1.0,"Sound

Voices were high then low",US,1,2021-05-14T17:02:34Z,"Comedy Driving, Inc."
Mary,1.0,"This was my first time using this…

This was my first time using this coarse. The coarse was very informative and I took away learning quite a bit.I would highly recommend using this coarse, and if I need to would use this coarse again in the future!",US,1,2021-05-14T16:33:14Z,"Comedy Driving, Inc."
Jaimi,1.0,"Comedy Driving Defensive Class…

I have taken several defensive driving courses online, and this is the best one of all of the others. It was easy to log off and log back on. I liked all of the material. Thanks again for an enjoyable class.",US,1,2021-05-14T04:22:15Z,"Comedy Driving, Inc."
Lisa,0.8,"There was one spot in one of the videos…

There was one spot in one of the videos where a cartoon man was talking with a strange voice and accent and I had to keep going backwards for him to repeat what he was saying because I could not understand him and still never could make out what he was saying and just went on after trying to make it out several times and finally just moved on and hoped what ever he said wasn't going to be on a test question.",US,1,2021-05-14T02:25:16Z,"Comedy Driving, Inc."
Mike,1.0,"Great thanks

Great thanks
the validation time should be more than 6 days",US,1,2021-05-13T23:56:55Z,"Comedy Driving, Inc."
Nitin Saini,1.0,"Great structure with engaging…

Great structure with engaging content.Loved it.",US,1,2021-05-13T18:52:37Z,"Comedy Driving, Inc."
Amber D,1.0,"Easy Peasy

I took this driving course for a speeding ticket, and it was nice to be able to pay for the course and my driving record all in the same place! This course was easy to maneuver and nice to be able to go at my own place. Although it wasn’t really hilarious, there were some funny parts. The required hour break isn’t really hard to do-just make and eat dinner :)",US,2,2021-05-13T13:32:21Z,"Comedy Driving, Inc."
Rossana,0.8,Convenience at your finger tips.,US,1,2021-05-13T12:14:40Z,"Comedy Driving, Inc."
Roy,0.8,"Good course with lots of material

Good course with lots of material. I am 52 and probably needed the refresher.
Go at your on pase, and take breaks when you want.
easy to use. step by step the video will walk you through.",US,1,2021-05-13T11:56:28Z,"Comedy Driving, Inc."
Marcell Stephens,0.8,"Everything was good but I can't find…

Everything was good but I can't find driving record and think I have to pay for it again",US,2,2021-05-13T06:19:36Z,"Comedy Driving, Inc."
AB,1.0,"Always enjoy the sense of humor…

Always enjoy the sense of humor they include in the material!",US,1,2021-05-13T04:48:46Z,"Comedy Driving, Inc."
Jorge,1.0,"Good course

Good course and very helpful",US,1,2021-05-12T23:58:35Z,"Comedy Driving, Inc."
Tasha,1.0,"Favorite drivers course

Favorite drivers course, easy to sit through",US,1,2021-05-12T19:25:47Z,"Comedy Driving, Inc."
Karthigai Selvi Kumar,1.0,"Very nice course and easy to navigate…

Very nice course and easy to navigate and 3 days to complete the course.",US,3,2021-05-12T18:40:09Z,"Comedy Driving, Inc."
Khandyce Pitner,1.0,"Good content

Good content. Made it easy to follow along.",US,4,2021-05-12T15:11:19Z,"Comedy Driving, Inc."
Tammy,1.0,"I enjoyed the app and I learned a lot…

I enjoyed the app and I learned a lot from this course",US,1,2021-05-12T13:20:06Z,"Comedy Driving, Inc."
ARMZ,1.0,Super easy to complete!,US,1,2021-05-11T21:41:43Z,"Comedy Driving, Inc."
Lisa,1.0,"Found this course easy to stay focused…

Found this course easy to stay focused once I was in a quiet room. Would do it again if I needed to. It's always s good idea to take refresher course on the driving laws. Maybe it needs to be required every few years to keep people reminded of the rules and laws of driving.",US,1,2021-05-11T21:37:14Z,"Comedy Driving, Inc."
Dorothy,1.0,"Wonderful

Wonderful. Kept my attention. Would tell others",US,1,2021-05-11T15:42:27Z,"Comedy Driving, Inc."
Octavio,1.0,"Very easy I’m understanding everything…

Very easy I’m understanding everything is simple and convenient",US,1,2021-05-11T05:08:35Z,"Comedy Driving, Inc."
Amanda Jones,1.0,"The course was very entertaining

The course was very entertaining. I enjoyed it!",US,2,2021-05-11T04:30:44Z,"Comedy Driving, Inc."
Robert Clark,1.0,"Easy to use and the whole process went…

Easy to use and the whole process went well.",US,2,2021-05-11T03:16:24Z,"Comedy Driving, Inc."
Kandis,1.0,"Super easy

The class was super easy and not boring! you can stop at times and pick back up! Will definitely use again, if needed! LOL I don’t want anymore tickets but if I get another ticket, I’ll use them and refer people to them!",US,1,2021-05-11T02:14:21Z,"Comedy Driving, Inc."
Robert Davenport,0.8,"Overall course was interesting and…

Overall course was interesting and informative. Some videos faded in and out like there was a problem loading the video.",US,2,2021-05-10T22:32:47Z,"Comedy Driving, Inc."
Gina Gotti,1.0,It was very easy to use,US,2,2021-05-10T20:53:36Z,"Comedy Driving, Inc."
Mathew,1.0,"Great class

Great class, fast delivery on all the documents and an easy to use website! 10 out 10!",US,1,2021-05-10T19:15:05Z,"Comedy Driving, Inc."
Abel,1.0,"One of the best defensive driving…

One of the best defensive driving classes online, always informative, and comical to make the learning process easier and fun.",US,1,2021-05-09T21:18:56Z,"Comedy Driving, Inc."
Howard,1.0,Great program,US,2,2021-05-09T02:40:00Z,"Comedy Driving, Inc."
Joseph,1.0,"Was as painless as possible

Was as painless as possible. Would recommend to anyone who has to take defensive driving and I’d use them again if I had to.",US,2,2021-05-09T02:25:59Z,"Comedy Driving, Inc."
James H,1.0,"Great course

Great course. Fun, I was able stay interested.",US,1,2021-05-09T00:08:21Z,"Comedy Driving, Inc."
Christopher,1.0,"Other than very minor issues

Other than very minor issues, This was well done.
Great job ""Comedy Driving.""",US,1,2021-05-08T19:10:44Z,"Comedy Driving, Inc."
Alfonso,1.0,Very good experience.,US,1,2021-05-08T17:11:24Z,"Comedy Driving, Inc."
Aniesa,1.0,"Defensive driving is usually agonizing

Defensive driving is usually agonizing, but at least this one is the least agonizing...LOL. It is actually funny occasionally. I appreciated the convenience of being able to watch it on my phone during downtime without having to go to a class or rest the one that the state made.",US,1,2021-05-08T16:15:07Z,"Comedy Driving, Inc."
Barron,0.8,"Easy to follow dialogue and examples.

Easy to follow dialogue and examples. Segmented features of learning were not boring and kept to a time frame that was easy to follow. Testing intervals did not cover too much material and was presented in “bite sized portions.”",US,1,2021-05-08T03:32:38Z,"Comedy Driving, Inc."
Roger,0.8,"It was pretty simple straightforward

It was pretty simple straightforward. I wish each section would’ve had any references tan like someone did",US,2,2021-05-07T18:51:40Z,"Comedy Driving, Inc."
RS,1.0,"This is a great and entertaining…

This is a great and entertaining course. Highly recommend",US,1,2021-05-07T18:13:49Z,"Comedy Driving, Inc."
First time offender,1.0,"Informative

Informative, easy and the 6 hours went by quick.",US,1,2021-05-07T14:46:00Z,"Comedy Driving, Inc."
Garrett,1.0,"Yes yes yes

Yes yes yes yes yes yes",US,1,2021-05-07T08:12:45Z,"Comedy Driving, Inc."
Geralda,1.0,great course,US,1,2021-05-07T05:07:10Z,"Comedy Driving, Inc."
Denise W,1.0,"I was informed of driving rules that I…

I was informed of driving rules that I had no idea existed, I enjoyed the class, made you laugh but also learned important facts",US,1,2021-05-07T00:39:17Z,"Comedy Driving, Inc."
Alexzandrya,1.0,"Awesome

Awesome, loved it.",US,1,2021-05-06T21:09:18Z,"Comedy Driving, Inc."
Michelle,1.0,"Best course ever!

So thankful I found this! I was doing a different one and the amount of reading was insane! I couldn’t get past the intro and then started searching for a different one. I found this and got a refund from the other course and completed this in just 2 sittings! It was funny and informative! I no longer mess with my phone while I’m driving!!! That’s huge! Totally not worth an accident or hurting someone! Thanks for making this course!",US,1,2021-05-06T19:57:57Z,"Comedy Driving, Inc."
arb,1.0,3rd time using them....easy.,US,1,2021-05-06T19:33:19Z,"Comedy Driving, Inc."
Liza,1.0,Great course,US,1,2021-05-06T18:29:45Z,"Comedy Driving, Inc."
Christian,1.0,"Good and interesting

This was a quick and interesting course there offered flexibility. It wasn’t painful at all.",US,1,2021-05-06T16:32:30Z,"Comedy Driving, Inc."
Viktor Krizma,1.0,"If you need to take defense driving…

If you need to take defense driving course, do it here. It won't be that painfull.",US,4,2021-05-06T06:37:17Z,"Comedy Driving, Inc."
Sara,1.0,"Great and simplified process with a…

Great and simplified process with a solid customer service for any questions.",US,1,2021-05-06T03:49:11Z,"Comedy Driving, Inc."
Robert,1.0,"Good course

Great class!",US,2,2021-05-06T02:16:25Z,"Comedy Driving, Inc."
Edith,1.0,"Easy to use

Easy to use. And clear.",US,1,2021-05-05T20:38:33Z,"Comedy Driving, Inc."
Keoni,1.0,"course was very very informative

course was very very informative. I took it just to knock off a few bucks off my Insurance, but I ended up enjoying the course more than I should of. Its good sometimes to get a quick refresher on some of the safety habits you tend to oversee driving for so long, but being close to 40yrs Old, I def. needed a refresher! Best part is, you can take it at your pace, Six hours in a work week time was perfect for me.",US,1,2021-05-05T18:43:23Z,"Comedy Driving, Inc."
