Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Frank DeStefano,1.0,"The entire program

The entire program, whether it be question/answer layout, video functions, or even test taking, it's made in a way that is easily understood and doable for your state requirement.",US,1,2022-07-18T10:18:44Z,iDriveSafely
BREEONA AMON,1.0,"I would like to express the…

I would like to express the appreciation i have for this online program and how easy it was. The class is super easy and the customer support is always there to help with any questions.",US,1,2022-07-18T02:33:26Z,iDriveSafely
Yopi,1.0,"Excellent course, Two thumbs up!

Excellent course! This will help people to understand how to drive defensively and obey the traffic rules. Take it, get your license and drive safely on the road all the time.",US,1,2022-07-17T19:57:42Z,iDriveSafely
suresh m,1.0,Learning lessons are short and clear,US,1,2022-07-17T08:10:27Z,iDriveSafely
Laurent Shumbusha,1.0,"Best of the best

Best of the best, I haven't found any competition to best them and the courses are never dull.",US,1,2022-07-17T07:12:34Z,iDriveSafely
Pam,0.6,"Good Info but needs a few tweeks and updates

Too many numbers and percents in section 1. The most essential one could be better reviewed. Regarding some pictures they say use the scroll bar but there isn't one. The movement it the pictures is distracting and makes it difficult to accurately read the information. In #5 of Danger of drug interaction please correct not and drive that are run together without a space. How about updating the info and statistics.... 2005 info a bit outdated! Otherwise, information is good",US,3,2022-07-17T06:23:24Z,iDriveSafely
Felipe,1.0,great and easy,US,1,2022-07-17T05:23:02Z,iDriveSafely
Harvey,1.0,"I have learned a great deal about…

I have learned a great deal about staying safe every time I drive. Highly recommend this program.",US,2,2022-07-17T04:33:26Z,iDriveSafely
Joshua Garcia,1.0,"This has been very helpful and…

This has been very helpful and beneifcal!",US,1,2022-07-17T03:53:51Z,iDriveSafely
Claudia,1.0,"This was a great easy interesting…

This was a great easy interesting defensive driving course. I learned a lot and easy with the questions. Thank you",US,1,2022-07-16T07:15:24Z,iDriveSafely
Andrew,1.0,"Good stuff

everything helped a lot and its easy to understand the topic it would be amazing if there were videos on the topic as well but so far its amazing and very helpful.",US,1,2022-07-16T04:52:39Z,iDriveSafely
Sanlock Argus,1.0,"Good so Far

Enjoying it so far, glad that it responsibly covers just how bad drug use is.",US,1,2022-07-15T23:43:00Z,iDriveSafely
Naruto Uzumaki,0.2,"I had to take a traffic school course…

I had to take a traffic school course and provide a certificate to the court, however I never received one!

Once the company obtained my card information, the charges kept occurring on my account, they aggressively sign you up for some unknown services, so I had to call my bank and block my card!

After hours on the phone with customer service reps, I’ve been told that apparently I’ve put those requests myself that’s why those charges showed up 😂 Their rebuttal sentence: “You have put the request yourself, that’s why there’s a charge”,”You registered the second account and paid again”,”You’ve called in and requested for this and that…”

I pulled out other clients feedbacks and many unhappy customers were, apparently, signed up for services they never requested for

I reported website to the federal consumer protection as well as looking to take legal action against it!

Please, do not give them you card number, they are scammers and fraudsters! Better pay for your traffic ticket or just take a course at your local traffic school, more hustle but SAFE!",CA,1,2022-07-15T21:14:04Z,iDriveSafely
Akila Perera,1.0,Good easy to understand,US,1,2022-07-15T19:54:08Z,iDriveSafely
Christopher Jackson,1.0,"Very helpful learning experience and…

Very helpful learning experience and study guide. I appreciate the amount of information given and the convenience of the overall site.",US,1,2022-07-15T17:15:03Z,iDriveSafely
Berhanu Ashinay,1.0,"Good refresher and it’s easy

Good refresher and easy",US,1,2022-07-15T03:38:55Z,iDriveSafely
Ed,1.0,"I recommend it!

Pretty easy process all around. Much better than the last one I used, which was a company with the 3 initials that start with A & end with A.",US,2,2022-07-14T21:24:53Z,iDriveSafely
Edward Hatton,1.0,"Amazing

Very informational and quick learning.",US,1,2022-07-14T05:06:42Z,iDriveSafely
Susan Pries,1.0,"This experience was helpful and easy to…

This experience was helpful and easy to follow. I'm glad I took the class, it's always good to refresh what you think you know. I would recommend the online class, as it's been comfortable to be at home while taking the class.",US,2,2022-07-14T03:54:07Z,iDriveSafely
Maxthecoolki,1.0,"great and easy test that really isnt…

great and easy test that really isnt hard to understand",US,1,2022-07-14T02:49:35Z,iDriveSafely
Cap'n Vader,1.0,"great lessons

great lessons, clear instructions, overall a good driving lesson website",US,1,2022-07-14T02:33:29Z,iDriveSafely
George Harman,1.0,"Fast and easy

Fast and easy. I learned a lot from experiencing the course, and it really helped me understand my aggressive driving behaviors and ways to avoid them. I also received 5 positive points on my license, which now sits at plus 11 after completing course. I took this course in an attempt to reduce a charge. My lawyer informed me it would help to take this course. I paid $36, but I now see it is being offered for $25.☹️ Regardless, it is worth the cost, and I learned much more than I thought I would.",US,1,2022-07-13T18:02:05Z,iDriveSafely
mark jack,1.0,"Great course

Everything is well explained and straight forward. It's especially nice that it's at your own pace. The only real drawback is the timer for every page.",US,1,2022-07-12T02:30:37Z,iDriveSafely
Lio,1.0,Really easy to understand!!,US,1,2022-07-11T23:23:18Z,iDriveSafely
Carla Whitaker Collins,1.0,"Excellent educational information for…

Excellent educational information for safety while driving",US,2,2022-07-11T10:19:33Z,iDriveSafely
Ronald Stevens,1.0,very informative!,US,1,2022-07-11T06:37:17Z,iDriveSafely
senior driver,1.0,"helpful tips for safe driving!

Rich information, good format, helpful for driving for everyone!",US,1,2022-07-11T06:31:02Z,iDriveSafely
joel george,1.0,Great experience,US,1,2022-07-11T06:24:26Z,iDriveSafely
Staci Coleman,1.0,This sight is very helpful,US,2,2022-07-11T03:38:32Z,iDriveSafely
JESSICA LINDO,1.0,"IDrive Safely was such a great learning refresher.

IDrive Safely was such a great learning tool with great knowledge. It went smoothly and was not boring at all. I thouraly enjoyed this refresher course and will recommend it to others!",US,1,2022-07-11T02:36:46Z,iDriveSafely
Chandice,1.0,Great online course,US,1,2022-07-10T23:24:24Z,iDriveSafely
Damion Williams,1.0,"This site is awesome

This site is awesome. Totally recommend",US,1,2022-07-10T08:22:35Z,iDriveSafely
Connie Williams,1.0,Great details in each lesson.,US,1,2022-07-10T05:49:31Z,iDriveSafely
Vicky Thomas,1.0,I have enjoyed this class,US,1,2022-07-10T05:11:24Z,iDriveSafely
Jesus Arita,1.0,Muy buena aplicasion,US,1,2022-07-10T01:04:03Z,iDriveSafely
B Ray,1.0,"I've had to use this program twice in…

I've had to use this program twice in the last 10 years and I liked my experience both times. Good information, easy to pass.",US,1,2022-07-09T09:15:54Z,iDriveSafely
Ryan,1.0,"This driving course is awesome!

This driving course is awesome!! They are really making it easy for me to take the course on my own time and helping me become a safer and more conscious driver!",US,1,2022-07-09T05:13:37Z,iDriveSafely
Lorena Garcia,1.0,Easy and interactive!!,US,1,2022-07-09T05:06:09Z,iDriveSafely
Ryan Besaw,1.0,Amazing and Very Helpful!,US,1,2022-07-09T00:18:06Z,iDriveSafely
Froyla Torres,1.0,"I have become more aware of my driving…

I have become more aware of my driving and focus of my driving, watch ahead for problems",US,1,2022-07-08T22:21:07Z,iDriveSafely
Yesenia Gonzalez,1.0,Easy to use great information,US,1,2022-07-08T20:01:13Z,iDriveSafely
Gheorghe Cebotari,1.0,"very useful on and educational for…

very useful on and educational for improving driving and correct traffic",US,1,2022-07-08T07:50:40Z,iDriveSafely
Gaddam Sruthi,1.0,Very helpful for learners like me,US,1,2022-07-07T21:26:27Z,iDriveSafely
David Cruz,1.0,It’s good n an awesome,US,1,2022-07-07T19:32:24Z,iDriveSafely
Nick Hamm,1.0,REAL EASY AND FAST,US,1,2022-07-07T19:08:41Z,iDriveSafely
Ganel Benoit,1.0,"I really like the course I learned a…

I really like the course I learned a lot of them",US,1,2022-07-07T17:08:01Z,iDriveSafely
Kessy Odhegba,1.0,Very detailed.,US,1,2022-07-07T10:45:20Z,iDriveSafely
Priscilla Cruz,1.0,"It been easy and fast

It been easy and fast. I feel confident I'll have my license soon.",US,1,2022-07-07T07:54:16Z,iDriveSafely
Vince Higgins,0.6,"Don't speed keep your temper under control when ever your behind the wheel

Most everything g here is common sense. But over the years they are put in the back of your mind. To bring them to the fore front is revealing.",US,2,2022-07-07T02:52:32Z,iDriveSafely
Lost_ Gamer,1.0,"One of the best drivers Ed courses!!

This has to be one of the best resources for me to use, and as someone going into the world of driving, I would say this is one of the most helpful. I haven’t had any ads, at all, which given its a paid course makes sense. I am delighted with the user interface, as it is VERY informative. It also helps with procrastination and keeps you induced in the content. I would recommend this to really anyone wanting a good learning experience with drivers Ed. There is really nothing wrong with the course at all! It’s fun, enticing, and keeps you engaged.",US,1,2022-07-07T00:43:02Z,iDriveSafely
Lindy “Lovelyy Lindyy” Anglin,1.0,"Easy to navigate and sent to bmv…

Easy to navigate and sent to bmv quickkly",US,1,2022-07-06T19:11:25Z,iDriveSafely
Amina,1.0,"I love it

I love it. It's help me a lot. And make more easy.",US,3,2022-07-06T08:37:56Z,iDriveSafely
Martha,1.0,"Excellent Experience!

Excellent Experience!
It's a thorough course with a layout that maximizes the screen and makes it easy to follow. Had an issue with the personal info form not working but response was immediate and helpful. Always something new to learn. Appreciate their concern for improvement and user satisfaction.",US,1,2022-07-05T23:48:05Z,iDriveSafely
Valencia Beck,1.0,"I would totally recommend this…

I would totally recommend this defensive driving course to everyone!!!!",US,1,2022-07-05T22:17:04Z,iDriveSafely
George Gamon,1.0,"thank you for making this experience…

thank you for making this experience painless great info everybody should take",US,1,2022-07-05T21:37:48Z,iDriveSafely
Cathy,1.0,"Needed help with an issue on a holiday

Needed help with an issue on a holiday. It was resolved quickly!",US,1,2022-07-05T20:34:29Z,iDriveSafely
Md Wahidul Alam,0.8,"very good

very good. helpful for to memorize safe driving",US,1,2022-07-05T09:54:37Z,iDriveSafely
Koffi agbadan,1.0,"Safe Driving Data

Wow, there are some things in here you never learn when getting your permit. I highly recommend as a refresher to any driver. My favorites are the data to support safe driving.",US,1,2022-07-05T03:55:16Z,iDriveSafely
