Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Richard Andre,1.0,Great to use and very easy,US,2,2022-08-12T16:53:41Z,Aceable
ReTa,1.0,"Very good

It was very easy to do and fast! I recommend trying it out, it helped me get everything I needed.",US,1,2022-07-26T22:16:10Z,Aceable
Orlin,1.0,An amazing and easy experience,US,1,2022-08-11T04:51:46Z,Aceable
sparks,1.0,It's very detailed and understandable.,US,1,2022-08-09T07:04:37Z,Aceable
Sidney,1.0,"Learned a lot from this course and am…

Learned a lot from this course and am confident in driving",US,1,2022-08-04T23:01:12Z,Aceable
Ben,1.0,Very nice course.,US,1,2022-08-13T21:42:06Z,Aceable
Caitlynn,1.0,"ACEABLE

It was good and easy to understand",US,1,2022-08-09T06:54:15Z,Aceable
Tristan,1.0,"Loved it!

It was great!!! Taught me do much! Super easy!",US,1,2022-08-06T04:48:00Z,Aceable
Javier Cuellar,1.0,"Awesome course

Awesome course, everything was simple and easy to understand.",US,1,2022-08-03T02:39:56Z,Aceable
Leslie,1.0,Easy and convenient,US,1,2022-08-12T19:44:46Z,Aceable
Sarah Hyades,1.0,"You guys are amazing lol I loved it so…

You guys are amazing lol I loved it so much, literally cracking me up lmao",US,1,2022-07-29T07:35:49Z,Aceable
John,1.0,"Very well explanatory

Very well explanatory, would recommend to my children when ready for schooling.",US,1,2022-07-27T21:07:39Z,Aceable
Ayden,1.0,"I think it was very good fast and…

I think it was very good fast and useful could use less videos",US,1,2022-08-01T10:18:00Z,Aceable
Annamie,1.0,"It was a pleasant course to study

It was a pleasant course to study . The information was well presented .",US,1,2022-07-29T16:46:40Z,Aceable
Jacqueline,1.0,Good service 🙂,US,1,2022-08-12T16:30:15Z,Aceable
Juan,1.0,I loved how they explained every lesson,US,1,2022-08-06T23:51:26Z,Aceable
Eric,1.0,"Aceable is great and questions are easy…

Aceable is great and questions are easy to understand. thanks ACE!",US,1,2022-07-30T01:36:04Z,Aceable
Mahieddine,1.0,"Excellent

Excellent good",US,1,2022-08-12T08:43:35Z,Aceable
Alexa,1.0,"So so great

So so great! Easy and not confusing at all to use! 100% recommended.",US,1,2022-07-28T06:15:14Z,Aceable
Twinkleroot,1.0,Very easy to go through and not boring,US,1,2022-08-06T08:09:30Z,Aceable
Martha,1.0,"Very Accessible Course

Very accessible from my computer and with the app on my cell phone.",US,1,2022-07-28T06:25:02Z,Aceable
Fernando,1.0,excelent program,US,1,2022-08-11T03:32:09Z,Aceable
Adyson,1.0,"great

aceable is great! i would definitely recommend it for drivers ed",US,1,2022-07-28T06:10:19Z,Aceable
Jay,1.0,"Informative and helpful

Easy program to use. The app makes it fun.",US,1,2022-08-04T05:20:24Z,Aceable
Makaile,1.0,This program was awesome thank you,US,1,2022-08-06T19:43:29Z,Aceable
Larry Johnston Jr.,1.0,"Get a Ticket get a discount

If you have to do a ddc for ticket dismissalit’s the one for you",US,2,2022-07-27T21:15:45Z,Aceable
Austin,1.0,THE BEST EVER!,US,1,2022-08-11T17:06:45Z,Aceable
Jacqueline,1.0,"It was very educational

It was very educational! not boring at all i love the robot!",US,1,2022-07-28T06:10:56Z,Aceable
Isaiah,1.0,great program that really helped,US,1,2022-08-06T19:22:11Z,Aceable
sanaa,1.0,it was great!,US,1,2022-08-11T07:57:48Z,Aceable
Jacob,1.0,"Aceable

very easy and very great app to use",US,1,2022-08-05T18:52:14Z,Aceable
Jeremy,1.0,It was good full explanation,US,1,2022-08-07T21:52:53Z,Aceable
Keyon,1.0,"5 star

I love it aceable took the time and went in to detail",US,1,2022-07-30T13:36:15Z,Aceable
Gavin,1.0,"Nice to be able to work at your own…

Nice to be able to work at your own pace!",US,1,2022-08-04T02:39:57Z,Aceable
Vivianny,1.0,Awesome !!!!,US,1,2022-08-11T07:51:49Z,Aceable
Global Graphics,1.0,"Makes the whole experience easy

Makes the whole experience easy. Would definitely recommend.",US,2,2022-07-27T21:34:43Z,Aceable
Canye,1.0,Good app nice for online driving school,US,1,2022-08-03T04:07:27Z,Aceable
Mickel,1.0,it was a fun drivers ed class,US,1,2022-08-06T04:01:22Z,Aceable
Traclynn,1.0,I had fun learning all the information.,US,1,2022-08-02T22:32:31Z,Aceable
Cecilia Martinez,1.0,"Great easy uses lots of dad jokes so it…

Great easy uses lots of dad jokes so it makes it fun",US,2,2022-07-29T00:50:18Z,Aceable
Chloe,1.0,fun and interesting,US,1,2022-08-08T08:35:21Z,Aceable
Anna Nyberg,1.0,"Excellent course

Excellent course, easy to use.",GB,2,2022-08-04T11:21:41Z,Aceable
Prince,1.0,The app was easy and good to use,US,1,2022-08-04T00:44:21Z,Aceable
Paloma,1.0,easy and good,US,1,2022-08-09T16:25:56Z,Aceable
Caroline,1.0,I liked Aceable.,US,1,2022-08-08T03:54:25Z,Aceable
Jack,0.8,"Good

It’s cool and stuff",US,1,2022-08-07T03:31:09Z,Aceable
Timothy,1.0,"It was nice

It was fun and wasn’t hard.",US,1,2022-08-04T08:12:23Z,Aceable
Kam Azbill,1.0,Great and takes no time to finish!,US,1,2022-08-01T23:22:14Z,Aceable
Cooper,1.0,"Was simple to use and helped learn a…

Was simple to use and helped learn a lot.",US,1,2022-07-29T10:05:19Z,Aceable
Brian Brown,1.0,Very good explanation of the test,US,1,2022-08-01T23:40:44Z,Aceable
Demonte,1.0,Very easy and flexible,US,1,2022-08-05T17:11:52Z,Aceable
Michael,0.8,I haven’t got my certificate yet,US,1,2022-07-31T18:33:29Z,Aceable
Trustworthy Customer,1.0,"Its a very good service

Its a very good service, should use .",US,1,2022-07-28T07:36:05Z,Aceable
Isaac,1.0,Very helpful,US,1,2022-08-07T06:30:31Z,Aceable
Juliana,1.0,"Awesome experience

Awesome experience, so fun!",US,1,2022-08-01T23:08:09Z,Aceable
Jesus,1.0,Awesome this app is incredible,US,1,2022-07-30T09:30:10Z,Aceable
Keshav,1.0,Solid Drivers Ed Program.,US,1,2022-08-01T23:19:29Z,Aceable
chance,1.0,great learning institution,US,1,2022-07-31T21:08:34Z,Aceable
Bryson,1.0,"Cool

Cool, chill, fun",US,1,2022-08-05T01:17:10Z,Aceable
guillermo,1.0,Very easy and very helpful,US,1,2022-07-29T08:09:18Z,Aceable
Augusto von Atzingen,1.0,Excellent material.,BR,2,2022-08-02T02:29:14Z,Aceable
Maryfer,1.0,"Lobe it

I really loved it honestly",US,1,2022-07-27T06:19:32Z,Aceable
Julia,1.0,It was good thank you sm,US,1,2022-07-28T08:58:21Z,Aceable
Amogha,1.0,"Good stuff

Good stuff, rah.",US,1,2022-08-01T03:29:36Z,Aceable
Davon,1.0,"It’s was Great

It was a great",US,1,2022-07-31T20:34:29Z,Aceable
Twitch Fragz,1.0,BEST APP EVER!,US,1,2022-07-29T08:23:28Z,Aceable
Kyle,1.0,Great website,US,1,2022-07-28T00:24:32Z,Aceable
Osmani Urbay,0.4,"Sincronizar lectura al idioma Español

(Español)
Lo único necesario es que la voz no sale en español. Es algo muy necesario cuando hispanos hablantes no hablan ingles.
Es muy necesario si las lecciones son seleccionadas para leer en español sean leídas por la voz al Idioma Español de (España)y no sea leída en ingles como se escucha. Esto es un error de sincronización que puede crear confusion a la hora que los estudiantes del curso que solo hablan idioma Español estén recibiendo el contenido.
El Español de España es más generalizado y contiene un vocabulario más formal como el Inglés de Inglaterra. No deben escoger el español de países Hispanohablante porque suele traer confusión.No pueden crear la expectativa que todos los hispanos hablantes deben obligatoriamente escuchar y entender las diferentes palabras porque son de un país o otro. Por eso el Español de España es más generalizado.
Tampoco deben pretender dar las lecciones que salen seleccionadas de antemano en la aplicación al Español y salir la voz en ingles cuando no hablan el ingles y no lo entienden.
Esto no es un privilegio es un derecho de todos los que estudian en diferentes idiomas, no deben asumir como los colonizadores que todo deben obedecer al la Reyna de Inglaterra, hablar Ingles y entender ingles siendo de Puerto RicoCubano,Venezolano, Mexicano,Africanos Asiático Nativos Americanos o del Pacífico?
Si quieren alcanzar a más personas aprendan y pasen el curso para obtener su licencia de conducir.Por favor sean más comprensibles e inclusivos con respecto a esta observación y reflexión que les dejó aquí. Por favor arreglen este error. Este es mi aporte constructivo a este programa de estudio que facilitara mejor entendimiento del contenido impartido y no crear confusion. Espero que puedan encontrar una solución.
El curso está bien instructivo pero arreglar los errores de sincronización les ayudará a tener más clientes que eligen esta aplicación. Trabajen para solucionar este inconveniente.

(English)
The only thing necessary is that the voice does not come out in Spanish. It is something very necessary when Spanish speakers do not speak English. It is very necessary if the lessons are selected to read in Spanish are read by voice to the Spanish Language of (Spain) and not read in English as heard. This is a synchronization mistake that can create confusion when Spanish-only students in the course are receiving the content.The Spanish of Spain is more generalized and contains a more formal vocabulary like the English of England. They should not choose Spanish from other another Hispanic Speakers country because it often brings confusion. They cannot create the expectation that all Spanish speakers must necessarily hear and understand the different words because they are from different countries .That is why the Spanish of Spain is more generalized. Nor should they pretend to give the lessons that are selected in advance to the Hispanic Speakers and leave the voice in English when they do not speak English and they don’t understand it.
This is not a privilege, it is a right of all those who study in different languages, they must not assume like the colonizers that everything must obey the Queen of England, speak English and understand English being Mexicans, Cubans, Venezuelans, Africans, Asians Native American or Pacific?
If you want to help more people, find out and pass the course to get your driver's license? Please, be more understanding and inclusive regarding this observation and reflection that he left you here. Please correct this error. This is my constructive contribution to this study program that will facilitate a better understanding of the contents taught and will not create confusion.
I hope they can find a solution.
This Program is Great ! is very instructive, but fixing sync errors will help you get more customers choosing this app.
Please work to fix this issue.
We Hope you Understand Why is Neccesary",US,1,2022-07-29T18:12:07Z,Aceable
